"AQSID","SiteName","Status","EPARegion","Latitude","Longitude","Elevation","GMTOffset","CountryCode","StateName","ValidDate","ValidTime","DataSource","ReportingArea_PipeDelimited","OZONE_AQI","PM10_AQI","PM25_AQI","NO2_AQI","OZONE_Measured","PM10_Measured","PM25_Measured","NO2_Measured","PM25","PM25_Unit","NO2","NO2_Unit","OZONE","OZONE_Unit","PM10","PM10_Unit","CO","CO_Unit","SO2","SO2_Unit"
"550850996","RHINELANDER","Active","R5","45.6453","-89.4125","0.0","-6.0","US","WI","04/18/20","21:00","Wisconsin Dept. of Natural Resources","","","","","","0","0","0","0","","","","","","","","","","","1.0","PPB"
"120330004","Ellyson Industrial Park","Active","R4","30.525","-87.204399","0.0","-6.0","US","FL","04/18/20","21:00","Florida Dept. of Environmental Protection","Pensacola","33.0","","49.0","","1","0","1","0","11.4","UG/M3","","","36.0","PPB","","","","","",""
"390970007","London","Active","R5","39.78819","-83.47606","0.0","-5.0","US","OH","04/18/20","21:00","Ohio EPA-DAPC","Columbus","43.0","","","","1","0","0","0","","","","","49.0","PPB","","","","","",""
"160010009","Boise Fire Station","Active","R10","43.618889","-116.213611","0.0","-7.0","US","ID","04/18/20","21:00","Idaho Department of Environmental Quality","Boise","","16.0","","","0","1","0","0","","","","","","","19.0","UG/M3","","","",""
"000064001","Experimental Lakes","Active","CA","49.6639","-93.7211","369.1","-6.0","CA","CC","04/18/20","21:00","Canadian Air and Precipitation Monitoring Network","","43.0","","","","1","0","0","0","","","","","41.0","PPB","","","","","",""
"480391016","Lake Jackson C1016","Active","R6","29.0436","-95.4736","0.0","-6.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","Houston-Galveston-Brazoria","28.0","","","","1","0","0","1","","","","","30.0","PPB","","","","","",""
"300490026","Rossiter Pump House","Active","R8","46.6588","-112.0131","1139.8","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Helena","","","18.0","","0","0","1","0","4.5","UG/M3","","","","","","","","","",""
"400310649","Lawton South","Inactive","R6","34.514999","-98.3983","332.5","-6.0","US","OK","04/18/20","21:00","Oklahoma Department of Environmental Quality","Lawton","","","","","1","0","0","0","","","","","","","","","","","",""
"180690002","Roanoke Elem. School","Inactive","R5","40.9606","-85.3803","0.0","-5.0","US","IN","04/18/20","21:00","Indiana Dept. of Environmental Management","","","","","","1","0","0","0","","","","","","","","","","","",""
"010972005","BAYROAD","Active","R4","30.4744","-88.1411","0.0","-6.0","US","AL","04/18/20","21:00","Alabama Department of Environmental Management","Mobile","37.0","","","","1","0","0","0","","","","","38.0","PPB","","","","","",""
"840060374010","North Holywood","Active","R9","34.181977","-118.363036","197.9","-8.0","US","CA","04/18/20","21:00","South Coast AQMD","","39.0","","32.0","","1","0","1","1","7.0","UG/M3","0.0","PPB","42.0","PPB","","","","","",""
"320312009","Lemmon Valley","Active","R9","39.645288","-119.840051","0.0","-8.0","US","NV","04/18/20","21:00","Washoe County Health District Air Quality Management Division","Reno-Sparks","44.0","","","","1","0","0","0","","","","","49.0","PPB","","","","","",""
"000054201","Chapais","Active","CA","49.8222","-74.9764","381.3","-5.0","CA","CC","04/18/20","21:00","Canadian Air and Precipitation Monitoring Network","","43.0","","","","1","0","0","0","","","","","49.0","PPB","","","","","",""
"090090027","New Haven - Criscuolo Park","Active","R1","41.301288","-72.902685","0.0","-5.0","US","CT","04/18/20","21:00","Connecticut Dept. of Energy and Environmental Protection","New Haven","34.0","6.0","18.0","5.0","1","1","1","1","4.7","UG/M3","5.0","PPB","40.0","PPB","6.0","UG/M3","0.18","PPM","0.0","PPB"
"280470008","GPORT YC","Active","R4","30.39","-89.0497","0.0","-6.0","US","MS","04/18/20","21:00","Mississippi DEQ","Harrison County|Mississippi Gulf Coast","28.0","","43.0","","1","0","1","0","9.8","UG/M3","","","31.0","PPB","","","","","",""
"480055013","Lufkin KLFK C5013","Active","R6","31.2339","-94.75","176.9","-6.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","","","","","","0","0","0","0","","","","","","","","","","","",""
"060834003","VAFB South Base","Inactive","R9","34.5961","-120.6303","0.0","-8.0","US","CA","04/18/20","21:00","Santa Barbara County Air Pollution Control District","Lompoc","","","","","1","1","0","0","","","","","","","","","","","",""
"MMHI1LE01","LEILANI","Inactive","R9","19.463989","-154.898","0.0","-10.0","US","MM","04/18/20","21:00","Hawaii State Dept. of Health","","","","","","0","0","1","0","","","","","","","","","","","",""
"490030003","Brigham City","Inactive","R8","41.492802","-112.0187","1342.6","-7.0","US","UT","04/18/20","21:00","Utah Department of Environmental Quality","Washakie Reservation|Brigham City","","","","","1","0","1","1","","","","","","","","","","","",""
"320312002","Incline","Active","R9","39.250437","-119.956741","0.0","-8.0","US","NV","04/18/20","21:00","Washoe County Health District Air Quality Management Division","Reno-Sparks","38.0","","","","1","0","0","0","","","","","43.0","PPB","","","","","",""
"401050207","Union","Inactive","R6","36.918242","-95.632127","0.0","-6.0","US","OK","04/18/20","21:00","Oklahoma Department of Environmental Quality","","","","","","1","0","1","0","","","","","","","","","","","",""
"191630020","Davenport, Hayes School","Active","R7","41.512032","-90.624016","0.0","-6.0","US","IA","04/18/20","21:00","Iowa DNR","","","","","","0","0","0","0","","","","","","","","","","","",""
"470990002","LAWRENCE","Inactive","R4","35.1158","-87.47","0.0","-6.0","US","TN","04/18/20","21:00","Tennessee Air Pollution Control Div.","","","","","","0","0","1","0","","","","","","","","","","","",""
"300630024","Missoula Boyd Park","Active","R8","46.842297","-114.020549","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Missoula","51.0","11.0","33.0","","1","1","1","0","8.8","UG/M3","","","57.0","PPB","11.0","UG/M3","","","",""
"000103302","Nelson Kutenai Place","Active","CA","49.4908","-117.2953","542.3","-8.0","CA","CC","04/18/20","21:00","British Columbia Ministry of Environment","","","","","","1","1","1","0","","","","","","","","","","","",""
"840060374009","Long Beach Signal Hill","Active","R9","33.793713","-118.171019","7.9","-8.0","US","CA","04/18/20","21:00","South Coast AQMD","","35.0","","","","1","0","0","1","","","3.0","PPB","41.0","PPB","","","0.13","PPM","0.0","PPB"
"000090302","RED DEER RIVERSIDE DRIVE","Active","CA","52.2989","-113.7942","0.0","-7.0","CA","CC","04/18/20","21:00","Alberta Environmental Monitoring and Reporting Agency (AEMERA)","","39.0","","3.0","","1","0","1","0","","","","","","","","","","","",""
"181050003","Bloomington - Binford","Active","R5","39.159372","-86.504747","250.1","-5.0","US","IN","04/18/20","21:00","Indiana Dept. of Environmental Management","","","","32.0","","0","0","1","0","","","","","","","","","","","",""
"300490018","LINSCHL","Inactive","R8","46.6036","-112.0353","1200.8","-7.0","US","MT","04/18/20","21:00","Montana DEQ","","","","","","0","0","1","0","","","","","","","","","","","",""
"360290023","Buffalo Near-road","Active","R2","42.92111","-78.76611","0.0","-5.0","US","NY","04/18/20","21:00","New York Dept. of Environmental Conservation","Western New York Region","","","20.0","","0","0","1","0","","","","","","","","","","","",""
"400310651","Lawton North","Active","R6","34.632999","-98.428802","362.0","-6.0","US","OK","04/18/20","21:00","Oklahoma Department of Environmental Quality","Lawton","41.0","13.0","27.0","","1","1","1","0","6.6","UG/M3","","","46.0","PPB","16.0","UG/M3","","","",""
"390355002","Mayfield","Active","R5","41.537041","-81.458889","0.0","-5.0","US","OH","04/18/20","21:00","Ohio EPA-DAPC","Cleveland-Akron-Lorain","44.0","","","","1","0","0","0","","","","","48.0","PPB","","","","","",""
"482091675","San Marcos Staples Rd C1675","Active","R6","29.862282","-97.928856","183.0","-6.0","US","TX","04/18/20","21:00","Capital Area Council of Governments","","","","","","1","0","0","0","","","","","","","","","","","",""
"340190001","Flemington","Active","R2","40.515251","-74.806755","44.8","-5.0","US","NJ","04/18/20","21:00","New Jersey Dept. of Environmental Protection","Flemington|New Jersey Highlands|New Jersey","37.0","","15.0","","1","0","1","0","","","","","42.0","PPB","","","","","",""
"NRB000068","Alliance Girls High School","Active","","-1.26614","36.66314","0.0","3.0","","N/A","04/18/20","21:00","Nairobi EPA","","","","","","0","1","1","0","","","","","","","","","","","",""
"250036001","NorthAdams","Active","R1","42.702223","-73.110414","0.0","-5.0","US","MA","04/18/20","21:00","Massachusetts Dept. of Environmental Protection","North Adams","","","23.0","","0","0","1","0","","","","","","","","","","","",""
"420431100","Hershey","Active","R3","40.2722","-76.6814","0.0","-5.0","US","PA","04/18/20","21:00","Pennsylvania Dept. of Environmental Protection","Susquehanna Valley","37.0","","","","1","0","0","0","","","","","42.0","PPB","","","","","",""
"400470555","Kremlin","Active","R6","36.512293","-97.845627","0.0","-6.0","US","OK","04/18/20","21:00","Oklahoma Department of Environmental Quality","","","","","","0","0","0","0","","","","","","","","","","","0.0","PPB"
"490472003","Ouray","Active","R8","40.054848","-109.68737","0.0","-7.0","US","UT","04/18/20","21:00","Ute Tribe","Ouray","45.0","","","0.0","1","0","1","1","","","0.0","PPB","50.0","PPB","","","","","",""
"490472002","Redwash","Active","R8","40.204433","-109.35321","0.0","-7.0","US","UT","04/18/20","21:00","Ute Tribe","","45.0","","","0.0","1","0","1","1","","","0.0","PPB","51.0","PPB","","","","","",""
"230190002","Bangor KPS","Inactive","R1","44.798859","-68.769676","0.0","-5.0","US","ME","04/18/20","21:00","Maine Dept. of Environmental Protection","OLD - Eastern Interior 3|OLD - Eastern Interior 2|Eastern Interior","","","","","0","0","1","0","","","","","","","","","","","",""
"000091601","Carrot Creek","Active","CA","53.6072","-115.8769","0.0","-7.0","CA","CC","04/18/20","21:00","Alberta Environmental Monitoring and Reporting Agency (AEMERA)","","40.0","","","","1","0","0","0","","","","","","","","","","","",""
"300630037","French Town - Beckwith","Active","R8","47.012907","-114.224273","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Missoula","","","59.0","","0","0","1","0","17.4","UG/M3","","","","","","","","","",""
"060190242","Fresno - Sierra Skypark #2","Active","R9","36.8414","-119.8744","0.0","-8.0","US","CA","04/18/20","21:00","San Joaquin Valley Unified APCD","Fresno","","","","","1","0","0","0","","","","","","","","","","","",""
"300630038","Seeley Elementary School","Active","R8","47.17563","-113.476182","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Seeley Lake","","","13.0","","0","0","1","0","2.6","UG/M3","","","","","","","","","",""
"212218001","CADIZ","Inactive","R4","36.783901","-87.851898","0.0","-6.0","US","KY","04/18/20","21:00","Tennessee Valley Authority","Clarksville-Montgomery County","","","","","1","0","0","0","","","","","","","","","","","",""
"300490004","NCORE","Active","R8","46.8505","-111.987164","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Helena","38.0","","8.0","","1","0","1","0","1.3","UG/M3","","","36.0","PPB","","","","","",""
"400270049","Moore","Active","R6","35.32","-97.4883","0.0","-6.0","US","OK","04/18/20","21:00","Oklahoma Department of Environmental Quality","Oklahoma City","44.0","15.0","24.0","","1","1","1","0","5.9","UG/M3","","","49.0","PPB","19.0","UG/M3","","","",""
"420479991","Kane Exp. Forest","Active","R3","41.598","-78.7674","622.2","-5.0","US","PA","04/18/20","21:00","EPA Office of Atmospheric Programs","","46.0","","","","1","0","0","0","","","","","","","","","","","",""
"300830002","Sidney 201","Active","R8","47.8679","-104.676864","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Sidney","40.0","","10.0","","1","1","1","0","2.7","UG/M3","","","41.0","PPB","","","","","",""
"371590021","ROCKWELL","Active","R4","35.551868","-80.395039","240.0","-5.0","US","NC","04/18/20","21:00","North Carolina DEQ - Division of Air Quality","Rowan County","44.0","","","","1","0","0","0","","","","","49.0","PPB","","","","","",""
"371590022","ENOCH","Inactive","R4","35.5347","-80.6986","269.9","-5.0","US","NC","04/18/20","21:00","North Carolina DEQ - Division of Air Quality","Mecklenburg County","","","","","1","0","0","0","","","","","","","","","","","",""
"MMOAQ1005","Fort Walton","Inactive","USEPA","30.4266","-86.6667","91.5","-6.0","US","MM","04/18/20","21:00","EPA Office of Air Quality Planning and Standards","","","","","","0","0","1","0","","","","","","","","","","","",""
"000031101","KENTVILLE","Active","CA","45.04","-64.29","0.0","-4.0","CA","CC","04/18/20","21:00","Environment Canada","","43.0","","26.0","","1","0","1","0","7.0","UG/M3","","","47.0","PPB","","","","","",""
"840320310031","Reno4","Active","R9","39.521918","-119.795444","0.0","-8.0","US","NV","04/18/20","21:00","Washoe County Health District Air Quality Management Division","","39.0","6.0","0.0","","1","1","1","1","-1.0","UG/M3","1.0","PPB","47.0","PPB","7.0","UG/M3","0.09","PPM","0.0","PPB"
"420791101","Wilkes-Barre","Active","R3","41.2658","-75.8464","0.0","-5.0","US","PA","04/18/20","21:00","Pennsylvania Dept. of Environmental Protection","Scranton / Wilkes-Barre","37.0","","","","1","0","0","0","","","","","44.0","PPB","","","","","",""
"420791100","NANT","Inactive","R3","41.2092","-76.0033","0.0","-5.0","US","PA","04/18/20","21:00","Pennsylvania Dept. of Environmental Protection","Scranton / Wilkes-Barre","","","","","1","0","0","0","","","","","","","","","","","",""
"300830001","Sidney Oil Field","Inactive","R8","47.803421","-104.485619","776.5","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Sidney","","","","","1","1","1","0","","","","","","","","","","","",""
"171190008","ALTON","Active","R5","38.890301","-90.148102","0.0","-6.0","US","IL","04/18/20","21:00","Illinois EPA","St. Louis (Metro-east)","","","","","1","0","0","0","","","","","","","","","","","",""
"484230007","Tyler Airport Relocated C82","Active","R6","32.344008","-95.415751","164.7","-6.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","Tyler-Longview-Marshall","37.0","","","","1","0","0","1","","","","","44.0","PPB","","","","","",""
"300130001","Great Falls Overlook Park","Active","R8","47.494318","-111.303317","0.0","-7.0","US","MT","04/18/20","21:00","Montana DEQ","Great Falls","","","15.0","","0","0","1","0","4.3","UG/M3","","","","","","","","","",""
"000105504","FORT ST JOHN LEARNING CENTRE","Active","CA","56.244722","-120.856111","0.0","-8.0","CA","CC","04/18/20","21:00","British Columbia Ministry of Environment","","","","11.0","","0","0","1","0","2.8","UG/M3","","","","","","","","","",""
"360290005","Buffalo","Active","R2","42.8781","-78.8094","0.0","-5.0","US","NY","04/18/20","21:00","New York Dept. of Environmental Conservation","Western New York Region","","","25.0","","0","0","1","0","","","","","","","","","","","",""
"410351002","Crater Lake Maintenance Bldg","Inactive","R10","42.895957","-122.13593","0.0","-8.0","US","OR","04/18/20","21:00","Oregon Dept. of Environmental Quality","Crater Lake","","","","","0","0","1","0","","","","","","","","","","","",""
"000105501","Fort St John NP Cultural Centre","Active","CA","56.2458","-120.8489","695.4","-8.0","CA","CC","04/18/20","21:00","British Columbia Ministry of Environment","","","","","","0","1","0","0","","","","","","","","","","","",""
"040137021","Red Mountain","Active","R9","33.5079","-111.754601","394.7","-7.0","US","AZ","04/18/20","21:00","Salt River Pima-Maricopa Indian Community","","46.0","","","","1","0","0","0","","","","","54.0","PPB","","","","","",""
"040137022","LEHI","Active","R9","33.474499","-111.805099","377.6","-7.0","US","AZ","04/18/20","21:00","Salt River Pima-Maricopa Indian Community","","48.0","17.0","","","1","1","0","0","","","","","53.0","PPB","19.0","UG/M3","","","",""
"150011006","Hilo","Active","R9","19.717562","-155.110535","0.0","-10.0","US","HI","04/18/20","21:00","Hawaii State Dept. of Health","Hilo","","","18.0","","0","0","1","0","5.0","UG/M3","","","","","","","","","2.0","PPB"
"040137020","Senior Center","Active","R9","33.4883","-111.855003","377.0","-7.0","US","AZ","04/18/20","21:00","Salt River Pima-Maricopa Indian Community","","46.0","19.0","","","1","1","0","0","","","","","51.0","PPB","22.0","UG/M3","","","",""
"NRB000055","All Saints Cathedral Primary School","Active","","-1.310669","36.81055","0.0","3.0","","N/A","04/18/20","21:00","Nairobi EPA","","","","","","0","1","1","0","","","","","","","","","","","",""
"040137024","High School","Active","R9","33.507999","-111.837799","394.4","-7.0","US","AZ","04/18/20","21:00","Salt River Pima-Maricopa Indian Community","","44.0","17.0","","","1","1","0","0","","","","","48.0","PPB","18.0","UG/M3","","","",""
"482511008","Johnson County Luisa C1008","Active","R6","32.470156","-97.169116","195.2","-6.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","","","","","","0","0","0","0","","","","","","","","","","","",""
"311090016","Davey","Active","R7","40.984969","-96.671425","384.0","-6.0","US","NE","04/18/20","21:00","Lincoln-Lancaster County Health Department","Lincoln","40.0","","","","1","0","0","0","","","","","47.0","PPB","","","","","",""
"390490081","Columbus - Maple Canyon Dr","Active","R5","40.087807","-82.959585","0.0","-5.0","US","OH","04/18/20","21:00","Ohio EPA-DAPC","Columbus","37.0","","","","1","0","0","0","","","","","46.0","PPB","","","","","",""
"360290002","Amherst","Active","R2","42.9925","-78.7764","0.0","-5.0","US","NY","04/18/20","21:00","New York Dept. of Environmental Conservation","Western New York Region","44.0","","","","1","0","0","0","","","","","","","","","","","",""
"484800150584","FES Aragon","Active","MX","19.4525","-99.086","0.0","-6.0","MX","MX","04/18/20","21:00","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","","185.0","","81.0","","1","0","1","1","23.0","UG/M3","4.0","PPB","112.0","PPB","","","0.5","PPM","5.0","PPB"
"311090025","Sheldon Station","Active","R7","40.55476","-96.78035","0.0","-6.0","US","NE","04/18/20","21:00","Lincoln-Lancaster County Health Department","","","","","","0","0","0","0","","","","","","","","","","","0.0","PPB"
"191630014","Scott County Park","Active","R7","41.6992","-90.521896","0.0","-6.0","US","IA","04/18/20","21:00","Iowa DNR","","41.0","","","","1","0","0","0","","","","","44.0","PPB","","","","","",""
"191630015","Davenport, 10th & Vine","Active","R7","41.529999","-90.587502","0.0","-6.0","US","IA","04/18/20","21:00","Iowa DNR","","41.0","","46.0","","1","0","1","0","10.1","UG/M3","","","47.0","PPB","","","0.17","PPM","1.0","PPB"
"311090022","LLCHD BAM","Active","R7","40.812558","-96.675733","0.0","-6.0","US","NE","04/18/20","21:00","Lincoln-Lancaster County Health Department","Lincoln","","","15.0","","0","0","1","0","1.0","UG/M3","","","","","","","","","",""
"191630017","Buffalo","Active","R7","41.467201","-90.688301","0.0","-6.0","US","IA","04/18/20","21:00","Iowa DNR","","","17.0","","","0","1","0","0","","","","","","","17.0","UG/M3","","","",""
"370870036","PURCHASE","Active","R4","35.587144","-83.074156","1550.9","-5.0","US","NC","04/18/20","21:00","North Carolina DEQ - Division of Air Quality","Knoxville|Haywood County|Great Smoky Mtns. Natl. Park - TN","42.0","","","","1","0","0","0","","","","","45.0","PPB","","","","","",""
"191630019","Davenport, Black Hawk","Inactive","R7","41.516399","-90.618896","0.0","-6.0","US","IA","04/18/20","21:00","Iowa DNR","","","","","","0","0","1","0","","","","","","","","","","","",""
"210590005","OWENPRI","Active","R4","37.7808","-87.0756","0.0","-6.0","US","KY","04/18/20","21:00","Kentucky DEP","Owensboro","42.0","","47.0","","1","0","1","0","10.5","UG/M3","","","47.0","PPB","","","","","",""
"370870035","FRYPAN","Active","R4","35.379167","-82.7925","1586.0","-5.0","US","NC","04/18/20","21:00","North Carolina DEQ - Division of Air Quality","South Ridges|Haywood County","43.0","","","","1","0","0","0","","","","","48.0","PPB","","","","","",""
"NRB000046","Nairobi CBD","Active","","-1.28156","36.81883","0.0","3.0","","N/A","04/18/20","21:00","Nairobi EPA","","","","","","0","1","1","0","","","","","","","","","","","",""
"210930006","ETOWN2","Active","R4","37.7064","-85.8517","0.0","-5.0","US","KY","04/18/20","21:00","Kentucky DEP","Elizabethtown","45.0","","","","1","0","1","0","","","","","","","","","","","",""
"300351001","Glacier NP Portable","Inactive","USEPA","48.740799","-113.4347","1385.0","-7.0","US","MT","04/18/20","21:00","National Park Service","","","","","","1","0","0","0","","","","","","","","","","","",""
"211759991","Crockett","Active","R3","37.9214","-83.0662","455.1","-5.0","US","KY","04/18/20","21:00","EPA Office of Atmospheric Programs","","41.0","","","","1","0","0","0","","","","","","","","","","","",""
"230310009","Eliot, Sawgrass Lane","Inactive","R1","43.111364","-70.76973","13.1","-5.0","US","ME","04/18/20","21:00","Maine Dept. of Environmental Protection","","","","","","0","0","0","0","","","","","","","","","","","",""
"340071001","Ancora State Hosptial","Active","R2","39.68425","-74.861488","32.9","-5.0","US","NJ","04/18/20","21:00","New Jersey Dept. of Environmental Protection","Camden|New Jersey|Ancora","39.0","","","","1","0","0","0","","","","","42.0","PPB","","","","","",""
"060375005","LAX-Hastings","Active","R9","33.95507","-118.43046","27.5","-8.0","US","CA","04/18/20","21:00","South Coast AQMD","NW Coastal LA|Los Angeles and Orange Co. Coastal|SW Coastal LA","35.0","","","0.0","1","0","0","1","","","1.0","PPB","38.0","PPB","","","0.1","PPM","0.0","PPB"
"840530339990","Auburn M St SE","Inactive","R10","47.2875","-122.2144","0.0","-8.0","US","WA","04/18/20","21:00","Washington Department of Ecology","Seattle-Bellevue-Kent Valley","","","","","0","0","1","0","","","","","","","","","","","",""
"060192009","Tranquillity","Active","R9","36.6324","-120.3822","0.0","-8.0","US","CA","04/18/20","21:00","San Joaquin Valley Unified APCD","","34.0","","17.0","","1","0","1","0","","","","","","","","","","","",""
"060192008","Huron","Active","R9","36.1994","-120.0991","0.0","-8.0","US","CA","04/18/20","21:00","San Joaquin Valley Unified APCD","","","","13.0","","0","0","1","0","","","","","","","","","","","",""
"481410029","Ivanhoe C414","Active","R6","31.7864","-106.3242","1207.8","-7.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","El Paso","37.0","","","","1","0","0","0","","","","","43.0","PPB","","","","","",""
"510590030","FRANCONIA","Active","R3","38.771702","-77.108902","68.0","-5.0","US","VA","04/18/20","21:00","Virginia Dept. of Environmental Quality","Northern Virginia|Metropolitan Washington","44.0","","26.0","","1","0","1","0","6.2","UG/M3","","","49.0","PPB","","","","","0.0","PPB"
"540250003","GREENBRIER COUNTY","Active","R3","37.9081","-80.632797","0.0","-5.0","US","WV","04/18/20","21:00","West Virginia Division of Air Quality - Wheeling","Greenbrier County","39.0","","","","1","0","0","0","","","","","45.0","PPB","","","","","",""
"245100040","Oldtown","Active","R3","39.2981","-76.604698","11.9","-5.0","US","MD","04/18/20","21:00","Maryland Department of the Environment","Metropolitan Baltimore","","","13.0","2.0","0","0","1","1","1.0","UG/M3","2.0","PPB","","","","","","","",""
"160230101","Craters of the Moon NM","Active","USEPA","43.460602","-113.562202","1815.7","-7.0","US","ID","04/18/20","21:00","National Park Service","Craters of the Moon National Monument","","","","","1","0","0","0","","","","","","","","","","","",""
"090092123","Waterbury","Active","R1","41.5503","-73.0442","0.0","-5.0","US","CT","04/18/20","21:00","Connecticut Dept. of Energy and Environmental Protection","","","","19.0","","0","0","1","0","4.9","UG/M3","","","","","","","","","",""
"080770018","Grand Junction - Pitkin Shelter","Active","R8","39.063599","-108.561096","1571.1","-7.0","US","CO","04/18/20","21:00","Regional Air Quality Council ","Grand Junction","","","","","0","0","0","0","","","","","","","","","","","",""
"080770017","Grand Junction - Powell Building","Active","R8","39.063599","-108.561096","1571.1","-7.0","US","CO","04/18/20","21:00","Regional Air Quality Council ","Grand Junction","","","11.0","","0","1","1","0","2.6","UG/M3","","","","","","","","","",""
"000050204","Hull (Ile)","Active","CA","45.4369","-75.7261","0.0","-5.0","CA","CC","04/18/20","21:00","Meteorological Service of Canada","","44.0","","","0.0","1","0","0","0","","","","","49.0","PPB","","","","","",""
"560210100","Cheyenne NCore","Active","R8","41.18222","-104.778336","1866.0","-7.0","US","WY","04/18/20","21:00","Wyoming Department of Environmental Quality","Cheyenne","36.0","2.0","0.0","0.0","1","1","1","1","-1.0","UG/M3","1.0","PPB","40.0","PPB","3.0","UG/M3","0.15","PPM","0.0","PPB"
"120813002","Port Manatee","Active","R4","27.6331","-82.5458","0.0","-5.0","US","FL","04/18/20","21:00","Florida Dept. of Environmental Protection","Sarasota","24.0","","","","1","0","0","0","","","","","","","","","","","",""
"060192016","Fresno-Foundry Park","Active","R9","36.710881","-119.777439","0.0","-8.0","US","CA","04/18/20","21:00","San Joaquin Valley Unified APCD","","","","","","0","0","0","0","","","","","","","","","","","",""
"120550003","Archbold Biomedical Research Center","Active","R4","27.1889","-81.3403","0.0","-5.0","US","FL","04/18/20","21:00","Florida Dept. of Environmental Protection","Highlands County","29.0","","","","1","0","0","0","","","","","33.0","PPB","","","","","",""
"180350010","Albany","Active","R5","40.3","-85.245556","0.0","-5.0","US","IN","04/18/20","21:00","Indiana Dept. of Environmental Management","","44.0","","","","1","0","0","0","","","","","54.0","PPB","","","","","",""
"060592022","Mission Viejo","Active","R9","33.629991","-117.675875","122.0","-8.0","US","CA","04/18/20","21:00","South Coast AQMD","Los Angeles Metro and Inland Orange Co.|Capistrano Vly|Central Coastal|Saddleback Vly|Los Angeles and Orange Co. Coastal","37.0","","0.0","","1","0","1","0","-3.8","UG/M3","","","40.0","PPB","","","0.09","PPM","",""
"490495010","Spanish Fork","Active","R8","40.136398","-111.660202","1389.0","-7.0","US","UT","04/18/20","21:00","Utah Department of Environmental Quality","Provo","43.0","","11.0","2.0","1","0","1","1","2.1","UG/M3","3.0","PPB","48.0","PPB","","","","","",""
"180510012","OAKLANDCITY","Inactive","R5","38.3228","-87.3186","111.0","-6.0","US","IN","04/18/20","21:00","Indiana Dept. of Environmental Management","","","","","","0","0","0","0","","","","","","","","","","","",""
"391130003","Reibold","Inactive","R5","39.757837","-84.191668","0.0","-5.0","US","OH","04/18/20","21:00","Ohio EPA-DAPC","","","","","","0","0","0","0","","","","","","","","","","","",""
"020500001","Bethel","Active","USEPA","60.79583","-161.767","0.9","-9.0","US","AK","04/18/20","21:00","State of Alaska DEC","Bethel","","1.0","6.0","","0","1","1","0","3.0","UG/M3","","","","","2.0","UG/M3","","","",""
"120710005","Winkler Pump Station","Active","R4","26.6028","-81.8789","0.0","-5.0","US","FL","04/18/20","21:00","Florida Dept. of Environmental Protection","Fort Myers","","","42.0","","0","0","1","0","10.6","UG/M3","","","","","","","","","",""
"000040401","FUNDY NATIONAL PARK","Active","CA","45.5911","-64.9956","0.0","-4.0","CA","CC","04/18/20","21:00","Environment Canada","","","","","","1","0","0","0","","","","","","","","","","","",""
"530310003","Port Townsend-San Juan","Active","R10","48.129101","-122.7789","19.8","-8.0","US","WA","04/18/20","21:00","Washington Department of Ecology","Port Townsend","","","18.0","","0","0","1","0","3.7","UG/M3","","","","","","","","","",""
"261250001","OAK PARK","Active","R5","42.4631","-83.183296","390.4","-5.0","US","MI","04/18/20","21:00","Michigan Department of Environment, Great Lakes, and Energy","Detroit","","","","","1","0","0","0","","","","","","","","","","","",""
"410392013","Oakridge - Willamette Activity Center","Active","R10","43.74436","-122.480506","352.0","-8.0","US","OR","04/18/20","21:00","Lane Regional Air Protection Agency","Oakridge","","","14.0","","0","0","1","0","3.5","UG/M3","","","","","","","","","",""
"530330080","Seattle-Beacon Hill","Active","R10","47.568236","-122.308628","101.9","-8.0","US","WA","04/18/20","21:00","Washington Department of Ecology","Seattle-Bellevue-Kent Valley","25.0","","0.0","1.0","1","0","1","1","0.0","UG/M3","1.0","PPB","26.0","PPB","","","0.15","PPM","1.0","PPB"
"170491001","EFFINGHM","Active","R5","39.0667","-88.548302","0.0","-6.0","US","IL","04/18/20","21:00","Illinois EPA","","","","","","1","0","0","0","","","","","","","","","","","",""
"480371031","Texarkana New Boston","Active","R6","33.435489","-94.075671","0.0","0.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","Tyler-Longview-Marshall","","","30.0","","0","0","1","0","","","","","","","","","","","",""
"482511501","Godley FM2331 C1501","Active","R6","32.481821","-97.526759","305.0","0.0","US","TX","04/18/20","21:00","Texas Commission on Environmental Quality","","","","","","0","0","0","0","","","","","","","","","","","",""
